relevancia;persistencia;raciocinio;comparacoes;crencasAtivas;movimentacoes;utilidade;cpu;memoria
Customizado ; Reminiscente ; BBGP ;18230,268;5,855;888,2215;4,118867;0,28139144;0,006076709
Customizado ; Reminiscente ; BBGP ;19636,826;7,1275;761,484;2,8706279;0,161101532;0,004213508
Customizado ; Reminiscente ; BBGP ;42580,223;10,7475;7542,563;6,609187;0,24598044;0,002240291
Customizado ; Reminiscente ; BBGP ;75923,76;27,6475;24810,893;11,253088;0,16280804;0,00138913
Customizado ; Reminiscente ; BBGP ;179125,45;52,09575;2630,6038;20,274582;0,15567168;0,003947707
Customizado ; Reminiscente ; BBGP ;57826,062;19,50025;19701,809;10,205116;0,20933304;0,001601782
Customizado ; Reminiscente ; BBGP ;67720,375;33,8225;482,71475;17,002682;0,20108132;0,009374645
Customizado ; Reminiscente ; BBGP ;86433,95;25,2825;1918,165;15,570219;0,24633988;0,005896939
Customizado ; Reminiscente ; BBGP ;45122,34;10,08525;6107,8374;4,6101427;0,18284694;0,001736388
Customizado ; Reminiscente ; BBGP ;66830,695;34,22075;469,0425;17,10246;0,199907492;0,009564985
Customizado ; Reminiscente ; BBGP ;56643,82;20,09;17374,389;3,6359663;0,072393556;0,000631278
Customizado ; Reminiscente ; BBGP ;77071,01;26,01225;13911,805;6,9647126;0,10709896;0,001288634
Customizado ; Reminiscente ; BBGP ;82083,3;26,4785;17383,357;7,278973;0,109960508;0,001137709
