modeloDeRelevancia;tipoDeMemoria;tipoDeRaciocinio;comparacoes;memoria;movimentacoes;utilidade;eficienciaCpu;eficienciaMemoria
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
BBGPIntegratedRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;75481,07;51,106;295,3495;21,567406;0,4220132;0,027497323
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
DefaultRelevanceModel ; FORGETTING ; BBGPEngine ;3587,3506;1,593;454,338;1,747227;1,0968153;0,021489177
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;77657,44;52,713;261,857;24,621572;0,46708727;0,030671148
BBGPIntegratedRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;111485,86;51,6025;270,137;24,239962;0,46974394;0,02122826
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;10255,579;3,8525;516,001;2,222351;0,5768595;0,014416258
DefaultRelevanceModel ; DEFAULT ; BBGPEngine ;150829,73;191,2605;0;27,642633;0,14452872;0,018327046
DefaultRelevanceModel ; STORING_RETRIEVING ; BBGPEngine ;49584,402;23,32;423,633;11,74951;0,50383836;0,021830823
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
DefaultRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;158041,03;49,232;30564,352;3,5121603;0,071338974;7,57E-04
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;13822,056;2,7655;414,6105;3,2771163;1,1849996;0,018238464
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;174881,62;191,2605;0;27,642633;0,14452872;0,015806483
SOARIntegratedRelevanceModel ; FORGETTING ; SOAREngine ;18094,836;3,2285;472,783;3,9500458;1,2234926;0,017307557
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;112837,305;52,921;264,94;24,527317;0,4634704;0,021238217
BDIIntegratedRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;106047,08;50,486;267,6445;24,342901;0,48217133;0,022389727
BDIIntegratedRelevanceModel ; FORGETTING ; BDIEngine ;6846,1284;1,6685;437,054;2,8704677;1,7203882;0,02559109
DefaultRelevanceModel ; DEFAULT ; BDIEngine ;174881,62;191,2605;0;27,642633;0,14452872;0,015806483
SOARIntegratedRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;125763,98;25,146;536,396;12,184484;0,48454958;0,009292058
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;111221,07;23,048;428,476;11,322687;0,49126548;0,009802697
DefaultRelevanceModel ; STORING_RETRIEVING ; SOAREngine ;166629,97;61,488;33211,707;9,986069;0,16240679;0,002002231
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;152388,31;71,5735;22227,762;12,220186;0,17073618;0,003261622
DefaultRelevanceModel ; STORING_RETRIEVING ; BDIEngine ;138257,34;68,756;20782,553;14,173144;0,20613685;0,004095304
SOARIntegratedRelevanceModel ; DEFAULT ; SOAREngine ;203395,69;191,2605;0;27,642633;0,14452872;0,013590571
